data,ano,mes,dia,dia_semana_num,nome_dia_semana,nome_mes,fim_de_semana,trimestre,semestre,hora_do_dia,turno,sk_tempo
2024-09-03,2024,9,3,3,Terça-feira,Setembro,Não,3,2,1,Madrugada,2024090301
2024-09-04,2024,9,4,4,Quarta-feira,Setembro,Não,3,2,2,Madrugada,2024090402
2024-09-05,2024,9,5,5,Quinta-feira,Setembro,Não,3,2,0,Madrugada,2024090500
2024-09-06,2024,9,6,6,Sexta-feira,Setembro,Não,3,2,1,Madrugada,2024090601
2024-09-07,2024,9,7,7,Sábado,Setembro,Sim,3,2,2,Madrugada,2024090702
2024-09-08,2024,9,8,1,Domingo,Setembro,Sim,3,2,0,Madrugada,2024090800
2024-09-09,2024,9,9,2,Segunda-feira,Setembro,Não,3,2,1,Madrugada,2024090901
2024-09-10,2024,9,10,3,Terça-feira,Setembro,Não,3,2,2,Madrugada,2024091002
2024-09-11,2024,9,11,4,Quarta-feira,Setembro,Não,3,2,0,Madrugada,2024091100
2024-09-12,2024,9,12,5,Quinta-feira,Setembro,Não,3,2,1,Madrugada,2024091201
2024-09-13,2024,9,13,6,Sexta-feira,Setembro,Não,3,2,2,Madrugada,2024091302
2024-09-14,2024,9,14,7,Sábado,Setembro,Sim,3,2,0,Madrugada,2024091400
2024-09-15,2024,9,15,1,Domingo,Setembro,Sim,3,2,1,Madrugada,2024091501
2024-09-16,2024,9,16,2,Segunda-feira,Setembro,Não,3,2,2,Madrugada,2024091602
2024-09-17,2024,9,17,3,Terça-feira,Setembro,Não,3,2,0,Madrugada,2024091700
2024-09-18,2024,9,18,4,Quarta-feira,Setembro,Não,3,2,1,Madrugada,2024091801
2024-09-19,2024,9,19,5,Quinta-feira,Setembro,Não,3,2,2,Madrugada,2024091902
2024-09-20,2024,9,20,6,Sexta-feira,Setembro,Não,3,2,0,Madrugada,2024092000
2024-09-21,2024,9,21,7,Sábado,Setembro,Sim,3,2,1,Madrugada,2024092101
2024-09-22,2024,9,22,1,Domingo,Setembro,Sim,3,2,2,Madrugada,2024092202
2024-09-23,2024,9,23,2,Segunda-feira,Setembro,Não,3,2,0,Madrugada,2024092300
2024-09-24,2024,9,24,3,Terça-feira,Setembro,Não,3,2,1,Madrugada,2024092401
2024-09-25,2024,9,25,4,Quarta-feira,Setembro,Não,3,2,2,Madrugada,2024092502
2024-09-26,2024,9,26,5,Quinta-feira,Setembro,Não,3,2,0,Madrugada,2024092600
2024-09-27,2024,9,27,6,Sexta-feira,Setembro,Não,3,2,1,Madrugada,2024092701
2024-09-28,2024,9,28,7,Sábado,Setembro,Sim,3,2,2,Madrugada,2024092802
2024-09-29,2024,9,29,1,Domingo,Setembro,Sim,3,2,0,Madrugada,2024092900
2024-09-30,2024,9,30,2,Segunda-feira,Setembro,Não,3,2,1,Madrugada,2024093001
2024-10-01,2024,10,1,3,Terça-feira,Outubro,Não,4,2,2,Madrugada,2024100102
2024-10-02,2024,10,2,4,Quarta-feira,Outubro,Não,4,2,0,Madrugada,2024100200
2024-10-03,2024,10,3,5,Quinta-feira,Outubro,Não,4,2,1,Madrugada,2024100301
2024-10-04,2024,10,4,6,Sexta-feira,Outubro,Não,4,2,2,Madrugada,2024100402
2024-10-05,2024,10,5,7,Sábado,Outubro,Sim,4,2,0,Madrugada,2024100500
2024-10-06,2024,10,6,1,Domingo,Outubro,Sim,4,2,1,Madrugada,2024100601
2024-10-07,2024,10,7,2,Segunda-feira,Outubro,Não,4,2,2,Madrugada,2024100702
2024-10-08,2024,10,8,3,Terça-feira,Outubro,Não,4,2,0,Madrugada,2024100800
2024-10-09,2024,10,9,4,Quarta-feira,Outubro,Não,4,2,1,Madrugada,2024100901
2024-10-10,2024,10,10,5,Quinta-feira,Outubro,Não,4,2,2,Madrugada,2024101002
2024-10-11,2024,10,11,6,Sexta-feira,Outubro,Não,4,2,0,Madrugada,2024101100
2024-10-12,2024,10,12,7,Sábado,Outubro,Sim,4,2,1,Madrugada,2024101201
2024-10-13,2024,10,13,1,Domingo,Outubro,Sim,4,2,2,Madrugada,2024101302
2024-10-14,2024,10,14,2,Segunda-feira,Outubro,Não,4,2,0,Madrugada,2024101400
2024-10-15,2024,10,15,3,Terça-feira,Outubro,Não,4,2,1,Madrugada,2024101501
2024-10-16,2024,10,16,4,Quarta-feira,Outubro,Não,4,2,2,Madrugada,2024101602
2024-10-17,2024,10,17,5,Quinta-feira,Outubro,Não,4,2,0,Madrugada,2024101700
2024-10-18,2024,10,18,6,Sexta-feira,Outubro,Não,4,2,1,Madrugada,2024101801
2024-10-19,2024,10,19,7,Sábado,Outubro,Sim,4,2,2,Madrugada,2024101902
2024-10-20,2024,10,20,1,Domingo,Outubro,Sim,4,2,0,Madrugada,2024102000
2024-10-21,2024,10,21,2,Segunda-feira,Outubro,Não,4,2,1,Madrugada,2024102101
2024-10-22,2024,10,22,3,Terça-feira,Outubro,Não,4,2,2,Madrugada,2024102202
2024-10-23,2024,10,23,4,Quarta-feira,Outubro,Não,4,2,0,Madrugada,2024102300
2024-10-24,2024,10,24,5,Quinta-feira,Outubro,Não,4,2,1,Madrugada,2024102401
2024-10-25,2024,10,25,6,Sexta-feira,Outubro,Não,4,2,2,Madrugada,2024102502
2024-10-26,2024,10,26,7,Sábado,Outubro,Sim,4,2,0,Madrugada,2024102600
2024-10-27,2024,10,27,1,Domingo,Outubro,Sim,4,2,1,Madrugada,2024102701
2024-10-28,2024,10,28,2,Segunda-feira,Outubro,Não,4,2,2,Madrugada,2024102802
2024-10-29,2024,10,29,3,Terça-feira,Outubro,Não,4,2,0,Madrugada,2024102900
2024-10-30,2024,10,30,4,Quarta-feira,Outubro,Não,4,2,1,Madrugada,2024103001
2024-10-31,2024,10,31,5,Quinta-feira,Outubro,Não,4,2,2,Madrugada,2024103102
2024-11-01,2024,11,1,6,Sexta-feira,Novembro,Não,4,2,0,Madrugada,2024110100
2024-11-02,2024,11,2,7,Sábado,Novembro,Sim,4,2,1,Madrugada,2024110201
2024-11-03,2024,11,3,1,Domingo,Novembro,Sim,4,2,2,Madrugada,2024110302
2024-11-04,2024,11,4,2,Segunda-feira,Novembro,Não,4,2,0,Madrugada,2024110400
2024-11-05,2024,11,5,3,Terça-feira,Novembro,Não,4,2,1,Madrugada,2024110501
2024-11-06,2024,11,6,4,Quarta-feira,Novembro,Não,4,2,2,Madrugada,2024110602
2024-11-07,2024,11,7,5,Quinta-feira,Novembro,Não,4,2,0,Madrugada,2024110700
2024-11-08,2024,11,8,6,Sexta-feira,Novembro,Não,4,2,1,Madrugada,2024110801
2024-11-09,2024,11,9,7,Sábado,Novembro,Sim,4,2,2,Madrugada,2024110902
2024-11-10,2024,11,10,1,Domingo,Novembro,Sim,4,2,0,Madrugada,2024111000
2024-11-11,2024,11,11,2,Segunda-feira,Novembro,Não,4,2,1,Madrugada,2024111101
2024-11-12,2024,11,12,3,Terça-feira,Novembro,Não,4,2,2,Madrugada,2024111202
2024-11-13,2024,11,13,4,Quarta-feira,Novembro,Não,4,2,0,Madrugada,2024111300
2024-11-14,2024,11,14,5,Quinta-feira,Novembro,Não,4,2,1,Madrugada,2024111401
2024-11-15,2024,11,15,6,Sexta-feira,Novembro,Não,4,2,2,Madrugada,2024111502
2024-11-16,2024,11,16,7,Sábado,Novembro,Sim,4,2,0,Madrugada,2024111600
2024-11-17,2024,11,17,1,Domingo,Novembro,Sim,4,2,1,Madrugada,2024111701
2024-11-18,2024,11,18,2,Segunda-feira,Novembro,Não,4,2,2,Madrugada,2024111802
2024-11-19,2024,11,19,3,Terça-feira,Novembro,Não,4,2,0,Madrugada,2024111900
2024-11-20,2024,11,20,4,Quarta-feira,Novembro,Não,4,2,1,Madrugada,2024112001
2024-11-21,2024,11,21,5,Quinta-feira,Novembro,Não,4,2,2,Madrugada,2024112102
2024-11-22,2024,11,22,6,Sexta-feira,Novembro,Não,4,2,0,Madrugada,2024112200
2024-11-23,2024,11,23,7,Sábado,Novembro,Sim,4,2,1,Madrugada,2024112301
2024-11-24,2024,11,24,1,Domingo,Novembro,Sim,4,2,2,Madrugada,2024112402
2024-11-25,2024,11,25,2,Segunda-feira,Novembro,Não,4,2,0,Madrugada,2024112500
2024-11-26,2024,11,26,3,Terça-feira,Novembro,Não,4,2,1,Madrugada,2024112601
2024-11-27,2024,11,27,4,Quarta-feira,Novembro,Não,4,2,2,Madrugada,2024112702
2024-11-28,2024,11,28,5,Quinta-feira,Novembro,Não,4,2,0,Madrugada,2024112800
2024-11-29,2024,11,29,6,Sexta-feira,Novembro,Não,4,2,1,Madrugada,2024112901
2024-11-30,2024,11,30,7,Sábado,Novembro,Sim,4,2,2,Madrugada,2024113002
2024-12-01,2024,12,1,1,Domingo,Dezembro,Sim,4,2,0,Madrugada,2024120100
2024-12-02,2024,12,2,2,Segunda-feira,Dezembro,Não,4,2,1,Madrugada,2024120201
2024-12-03,2024,12,3,3,Terça-feira,Dezembro,Não,4,2,2,Madrugada,2024120302
2024-12-04,2024,12,4,4,Quarta-feira,Dezembro,Não,4,2,0,Madrugada,2024120400
2024-12-05,2024,12,5,5,Quinta-feira,Dezembro,Não,4,2,1,Madrugada,2024120501
2024-12-06,2024,12,6,6,Sexta-feira,Dezembro,Não,4,2,2,Madrugada,2024120602
2024-12-07,2024,12,7,7,Sábado,Dezembro,Sim,4,2,0,Madrugada,2024120700
2024-12-08,2024,12,8,1,Domingo,Dezembro,Sim,4,2,1,Madrugada,2024120801
2024-12-09,2024,12,9,2,Segunda-feira,Dezembro,Não,4,2,2,Madrugada,2024120902
2024-12-10,2024,12,10,3,Terça-feira,Dezembro,Não,4,2,0,Madrugada,2024121000
2024-12-11,2024,12,11,4,Quarta-feira,Dezembro,Não,4,2,1,Madrugada,2024121101
2024-12-12,2024,12,12,5,Quinta-feira,Dezembro,Não,4,2,2,Madrugada,2024121202
2024-12-13,2024,12,13,6,Sexta-feira,Dezembro,Não,4,2,0,Madrugada,2024121300
2024-12-14,2024,12,14,7,Sábado,Dezembro,Sim,4,2,1,Madrugada,2024121401
2024-12-15,2024,12,15,1,Domingo,Dezembro,Sim,4,2,2,Madrugada,2024121502
2024-12-16,2024,12,16,2,Segunda-feira,Dezembro,Não,4,2,0,Madrugada,2024121600
2024-12-17,2024,12,17,3,Terça-feira,Dezembro,Não,4,2,1,Madrugada,2024121701
2024-12-18,2024,12,18,4,Quarta-feira,Dezembro,Não,4,2,2,Madrugada,2024121802
2024-12-19,2024,12,19,5,Quinta-feira,Dezembro,Não,4,2,0,Madrugada,2024121900
2024-12-20,2024,12,20,6,Sexta-feira,Dezembro,Não,4,2,1,Madrugada,2024122001
2024-12-21,2024,12,21,7,Sábado,Dezembro,Sim,4,2,2,Madrugada,2024122102
2024-12-22,2024,12,22,1,Domingo,Dezembro,Sim,4,2,0,Madrugada,2024122200
2024-12-23,2024,12,23,2,Segunda-feira,Dezembro,Não,4,2,1,Madrugada,2024122301
2024-12-24,2024,12,24,3,Terça-feira,Dezembro,Não,4,2,2,Madrugada,2024122402
2024-12-25,2024,12,25,4,Quarta-feira,Dezembro,Não,4,2,0,Madrugada,2024122500
2024-12-26,2024,12,26,5,Quinta-feira,Dezembro,Não,4,2,1,Madrugada,2024122601
2024-12-27,2024,12,27,6,Sexta-feira,Dezembro,Não,4,2,2,Madrugada,2024122702
2024-12-28,2024,12,28,7,Sábado,Dezembro,Sim,4,2,0,Madrugada,2024122800
2024-12-29,2024,12,29,1,Domingo,Dezembro,Sim,4,2,1,Madrugada,2024122901
2024-12-30,2024,12,30,2,Segunda-feira,Dezembro,Não,4,2,2,Madrugada,2024123002
2024-12-31,2024,12,31,3,Terça-feira,Dezembro,Não,4,2,0,Madrugada,2024123100
2025-01-01,2025,1,1,4,Quarta-feira,Janeiro,Não,1,1,1,Madrugada,2025010101
2025-01-02,2025,1,2,5,Quinta-feira,Janeiro,Não,1,1,2,Madrugada,2025010202
2025-01-03,2025,1,3,6,Sexta-feira,Janeiro,Não,1,1,0,Madrugada,2025010300
2025-01-04,2025,1,4,7,Sábado,Janeiro,Sim,1,1,1,Madrugada,2025010401
2025-01-05,2025,1,5,1,Domingo,Janeiro,Sim,1,1,2,Madrugada,2025010502
2025-01-06,2025,1,6,2,Segunda-feira,Janeiro,Não,1,1,0,Madrugada,2025010600
2025-01-07,2025,1,7,3,Terça-feira,Janeiro,Não,1,1,1,Madrugada,2025010701
2025-01-08,2025,1,8,4,Quarta-feira,Janeiro,Não,1,1,2,Madrugada,2025010802
2025-01-09,2025,1,9,5,Quinta-feira,Janeiro,Não,1,1,0,Madrugada,2025010900
2025-01-10,2025,1,10,6,Sexta-feira,Janeiro,Não,1,1,1,Madrugada,2025011001
2025-01-11,2025,1,11,7,Sábado,Janeiro,Sim,1,1,2,Madrugada,2025011102
2025-01-12,2025,1,12,1,Domingo,Janeiro,Sim,1,1,0,Madrugada,2025011200
2025-01-13,2025,1,13,2,Segunda-feira,Janeiro,Não,1,1,1,Madrugada,2025011301
2025-01-14,2025,1,14,3,Terça-feira,Janeiro,Não,1,1,2,Madrugada,2025011402
2025-01-15,2025,1,15,4,Quarta-feira,Janeiro,Não,1,1,0,Madrugada,2025011500
2025-01-16,2025,1,16,5,Quinta-feira,Janeiro,Não,1,1,1,Madrugada,2025011601
2025-01-17,2025,1,17,6,Sexta-feira,Janeiro,Não,1,1,2,Madrugada,2025011702
2025-01-18,2025,1,18,7,Sábado,Janeiro,Sim,1,1,0,Madrugada,2025011800
2025-01-19,2025,1,19,1,Domingo,Janeiro,Sim,1,1,1,Madrugada,2025011901
2025-01-20,2025,1,20,2,Segunda-feira,Janeiro,Não,1,1,2,Madrugada,2025012002
2025-01-21,2025,1,21,3,Terça-feira,Janeiro,Não,1,1,0,Madrugada,2025012100
2025-01-22,2025,1,22,4,Quarta-feira,Janeiro,Não,1,1,1,Madrugada,2025012201
2025-01-23,2025,1,23,5,Quinta-feira,Janeiro,Não,1,1,2,Madrugada,2025012302
2025-01-24,2025,1,24,6,Sexta-feira,Janeiro,Não,1,1,0,Madrugada,2025012400
2025-01-25,2025,1,25,7,Sábado,Janeiro,Sim,1,1,1,Madrugada,2025012501
2025-01-26,2025,1,26,1,Domingo,Janeiro,Sim,1,1,2,Madrugada,2025012602
2025-01-27,2025,1,27,2,Segunda-feira,Janeiro,Não,1,1,0,Madrugada,2025012700
2025-01-28,2025,1,28,3,Terça-feira,Janeiro,Não,1,1,1,Madrugada,2025012801
2025-01-29,2025,1,29,4,Quarta-feira,Janeiro,Não,1,1,2,Madrugada,2025012902
2025-01-30,2025,1,30,5,Quinta-feira,Janeiro,Não,1,1,0,Madrugada,2025013000
2025-01-31,2025,1,31,6,Sexta-feira,Janeiro,Não,1,1,1,Madrugada,2025013101
2025-02-01,2025,2,1,7,Sábado,Fevereiro,Sim,1,1,2,Madrugada,2025020102
2025-02-02,2025,2,2,1,Domingo,Fevereiro,Sim,1,1,0,Madrugada,2025020200
2025-02-03,2025,2,3,2,Segunda-feira,Fevereiro,Não,1,1,1,Madrugada,2025020301
2025-02-04,2025,2,4,3,Terça-feira,Fevereiro,Não,1,1,2,Madrugada,2025020402
2025-02-05,2025,2,5,4,Quarta-feira,Fevereiro,Não,1,1,0,Madrugada,2025020500
2025-02-06,2025,2,6,5,Quinta-feira,Fevereiro,Não,1,1,1,Madrugada,2025020601
2025-02-07,2025,2,7,6,Sexta-feira,Fevereiro,Não,1,1,2,Madrugada,2025020702
2025-02-08,2025,2,8,7,Sábado,Fevereiro,Sim,1,1,0,Madrugada,2025020800
2025-02-09,2025,2,9,1,Domingo,Fevereiro,Sim,1,1,1,Madrugada,2025020901
2025-02-10,2025,2,10,2,Segunda-feira,Fevereiro,Não,1,1,2,Madrugada,2025021002
2025-02-11,2025,2,11,3,Terça-feira,Fevereiro,Não,1,1,0,Madrugada,2025021100
2025-02-12,2025,2,12,4,Quarta-feira,Fevereiro,Não,1,1,1,Madrugada,2025021201
2025-02-13,2025,2,13,5,Quinta-feira,Fevereiro,Não,1,1,2,Madrugada,2025021302
2025-02-14,2025,2,14,6,Sexta-feira,Fevereiro,Não,1,1,0,Madrugada,2025021400
2025-02-15,2025,2,15,7,Sábado,Fevereiro,Sim,1,1,1,Madrugada,2025021501
2025-02-16,2025,2,16,1,Domingo,Fevereiro,Sim,1,1,2,Madrugada,2025021602
2025-02-17,2025,2,17,2,Segunda-feira,Fevereiro,Não,1,1,0,Madrugada,2025021700
2025-02-18,2025,2,18,3,Terça-feira,Fevereiro,Não,1,1,1,Madrugada,2025021801
2025-02-19,2025,2,19,4,Quarta-feira,Fevereiro,Não,1,1,2,Madrugada,2025021902
2025-02-20,2025,2,20,5,Quinta-feira,Fevereiro,Não,1,1,0,Madrugada,2025022000
2025-02-21,2025,2,21,6,Sexta-feira,Fevereiro,Não,1,1,1,Madrugada,2025022101
2025-02-22,2025,2,22,7,Sábado,Fevereiro,Sim,1,1,2,Madrugada,2025022202
2025-02-23,2025,2,23,1,Domingo,Fevereiro,Sim,1,1,0,Madrugada,2025022300
2025-02-24,2025,2,24,2,Segunda-feira,Fevereiro,Não,1,1,1,Madrugada,2025022401
2025-02-25,2025,2,25,3,Terça-feira,Fevereiro,Não,1,1,2,Madrugada,2025022502
2025-02-26,2025,2,26,4,Quarta-feira,Fevereiro,Não,1,1,0,Madrugada,2025022600
2025-02-27,2025,2,27,5,Quinta-feira,Fevereiro,Não,1,1,1,Madrugada,2025022701
2025-02-28,2025,2,28,6,Sexta-feira,Fevereiro,Não,1,1,2,Madrugada,2025022802
2025-03-01,2025,3,1,7,Sábado,Março,Sim,1,1,0,Madrugada,2025030100
2025-03-02,2025,3,2,1,Domingo,Março,Sim,1,1,1,Madrugada,2025030201
2025-03-03,2025,3,3,2,Segunda-feira,Março,Não,1,1,2,Madrugada,2025030302
2025-03-04,2025,3,4,3,Terça-feira,Março,Não,1,1,0,Madrugada,2025030400
2025-03-05,2025,3,5,4,Quarta-feira,Março,Não,1,1,1,Madrugada,2025030501
2025-03-06,2025,3,6,5,Quinta-feira,Março,Não,1,1,2,Madrugada,2025030602
2025-03-07,2025,3,7,6,Sexta-feira,Março,Não,1,1,0,Madrugada,2025030700
2025-03-08,2025,3,8,7,Sábado,Março,Sim,1,1,1,Madrugada,2025030801
2025-03-09,2025,3,9,1,Domingo,Março,Sim,1,1,2,Madrugada,2025030902
2025-03-10,2025,3,10,2,Segunda-feira,Março,Não,1,1,0,Madrugada,2025031000
2025-03-11,2025,3,11,3,Terça-feira,Março,Não,1,1,1,Madrugada,2025031101
2025-03-12,2025,3,12,4,Quarta-feira,Março,Não,1,1,2,Madrugada,2025031202
2025-03-13,2025,3,13,5,Quinta-feira,Março,Não,1,1,0,Madrugada,2025031300
2025-03-14,2025,3,14,6,Sexta-feira,Março,Não,1,1,1,Madrugada,2025031401
2025-03-15,2025,3,15,7,Sábado,Março,Sim,1,1,2,Madrugada,2025031502
2025-03-16,2025,3,16,1,Domingo,Março,Sim,1,1,0,Madrugada,2025031600
2025-03-17,2025,3,17,2,Segunda-feira,Março,Não,1,1,1,Madrugada,2025031701
2025-03-18,2025,3,18,3,Terça-feira,Março,Não,1,1,2,Madrugada,2025031802
2025-03-19,2025,3,19,4,Quarta-feira,Março,Não,1,1,0,Madrugada,2025031900
2025-03-20,2025,3,20,5,Quinta-feira,Março,Não,1,1,1,Madrugada,2025032001
2025-03-21,2025,3,21,6,Sexta-feira,Março,Não,1,1,2,Madrugada,2025032102
2025-03-22,2025,3,22,7,Sábado,Março,Sim,1,1,0,Madrugada,2025032200
2025-03-23,2025,3,23,1,Domingo,Março,Sim,1,1,1,Madrugada,2025032301
2025-03-24,2025,3,24,2,Segunda-feira,Março,Não,1,1,2,Madrugada,2025032402
2025-03-25,2025,3,25,3,Terça-feira,Março,Não,1,1,0,Madrugada,2025032500
2025-03-26,2025,3,26,4,Quarta-feira,Março,Não,1,1,1,Madrugada,2025032601
2025-03-27,2025,3,27,5,Quinta-feira,Março,Não,1,1,2,Madrugada,2025032702
2025-03-28,2025,3,28,6,Sexta-feira,Março,Não,1,1,0,Madrugada,2025032800
2025-03-29,2025,3,29,7,Sábado,Março,Sim,1,1,1,Madrugada,2025032901
2025-03-30,2025,3,30,1,Domingo,Março,Sim,1,1,2,Madrugada,2025033002
2025-03-31,2025,3,31,2,Segunda-feira,Março,Não,1,1,0,Madrugada,2025033100
2025-04-01,2025,4,1,3,Terça-feira,Abril,Não,2,1,1,Madrugada,2025040101
2025-04-02,2025,4,2,4,Quarta-feira,Abril,Não,2,1,2,Madrugada,2025040202
2025-04-03,2025,4,3,5,Quinta-feira,Abril,Não,2,1,0,Madrugada,2025040300
2025-04-04,2025,4,4,6,Sexta-feira,Abril,Não,2,1,1,Madrugada,2025040401
2025-04-05,2025,4,5,7,Sábado,Abril,Sim,2,1,2,Madrugada,2025040502
2025-04-06,2025,4,6,1,Domingo,Abril,Sim,2,1,0,Madrugada,2025040600
2025-04-07,2025,4,7,2,Segunda-feira,Abril,Não,2,1,1,Madrugada,2025040701
2025-04-08,2025,4,8,3,Terça-feira,Abril,Não,2,1,2,Madrugada,2025040802
2025-04-09,2025,4,9,4,Quarta-feira,Abril,Não,2,1,0,Madrugada,2025040900
2025-04-10,2025,4,10,5,Quinta-feira,Abril,Não,2,1,1,Madrugada,2025041001
2025-04-11,2025,4,11,6,Sexta-feira,Abril,Não,2,1,2,Madrugada,2025041102
2025-04-12,2025,4,12,7,Sábado,Abril,Sim,2,1,0,Madrugada,2025041200
2025-04-13,2025,4,13,1,Domingo,Abril,Sim,2,1,1,Madrugada,2025041301
2025-04-14,2025,4,14,2,Segunda-feira,Abril,Não,2,1,2,Madrugada,2025041402
2025-04-15,2025,4,15,3,Terça-feira,Abril,Não,2,1,0,Madrugada,2025041500
2025-04-16,2025,4,16,4,Quarta-feira,Abril,Não,2,1,1,Madrugada,2025041601
2025-04-17,2025,4,17,5,Quinta-feira,Abril,Não,2,1,2,Madrugada,2025041702
2025-04-18,2025,4,18,6,Sexta-feira,Abril,Não,2,1,0,Madrugada,2025041800
2025-04-19,2025,4,19,7,Sábado,Abril,Sim,2,1,1,Madrugada,2025041901
2025-04-20,2025,4,20,1,Domingo,Abril,Sim,2,1,2,Madrugada,2025042002
2025-04-21,2025,4,21,2,Segunda-feira,Abril,Não,2,1,0,Madrugada,2025042100
2025-04-22,2025,4,22,3,Terça-feira,Abril,Não,2,1,1,Madrugada,2025042201
2025-04-23,2025,4,23,4,Quarta-feira,Abril,Não,2,1,2,Madrugada,2025042302
2025-04-24,2025,4,24,5,Quinta-feira,Abril,Não,2,1,0,Madrugada,2025042400
2025-04-25,2025,4,25,6,Sexta-feira,Abril,Não,2,1,1,Madrugada,2025042501
2025-04-26,2025,4,26,7,Sábado,Abril,Sim,2,1,2,Madrugada,2025042602
2025-04-27,2025,4,27,1,Domingo,Abril,Sim,2,1,0,Madrugada,2025042700
2025-04-28,2025,4,28,2,Segunda-feira,Abril,Não,2,1,1,Madrugada,2025042801
2025-04-29,2025,4,29,3,Terça-feira,Abril,Não,2,1,2,Madrugada,2025042902
2025-04-30,2025,4,30,4,Quarta-feira,Abril,Não,2,1,0,Madrugada,2025043000
2025-05-01,2025,5,1,5,Quinta-feira,Maio,Não,2,1,1,Madrugada,2025050101
2025-05-02,2025,5,2,6,Sexta-feira,Maio,Não,2,1,2,Madrugada,2025050202
2025-05-03,2025,5,3,7,Sábado,Maio,Sim,2,1,0,Madrugada,2025050300
2025-05-04,2025,5,4,1,Domingo,Maio,Sim,2,1,1,Madrugada,2025050401
2025-05-05,2025,5,5,2,Segunda-feira,Maio,Não,2,1,2,Madrugada,2025050502
2025-05-06,2025,5,6,3,Terça-feira,Maio,Não,2,1,0,Madrugada,2025050600
2025-05-07,2025,5,7,4,Quarta-feira,Maio,Não,2,1,1,Madrugada,2025050701
2025-05-08,2025,5,8,5,Quinta-feira,Maio,Não,2,1,2,Madrugada,2025050802
2025-05-09,2025,5,9,6,Sexta-feira,Maio,Não,2,1,0,Madrugada,2025050900
2025-05-10,2025,5,10,7,Sábado,Maio,Sim,2,1,1,Madrugada,2025051001
2025-05-11,2025,5,11,1,Domingo,Maio,Sim,2,1,2,Madrugada,2025051102
2025-05-12,2025,5,12,2,Segunda-feira,Maio,Não,2,1,0,Madrugada,2025051200
2025-05-13,2025,5,13,3,Terça-feira,Maio,Não,2,1,1,Madrugada,2025051301
2025-05-14,2025,5,14,4,Quarta-feira,Maio,Não,2,1,2,Madrugada,2025051402
2025-05-15,2025,5,15,5,Quinta-feira,Maio,Não,2,1,0,Madrugada,2025051500
2025-05-16,2025,5,16,6,Sexta-feira,Maio,Não,2,1,1,Madrugada,2025051601
2025-05-17,2025,5,17,7,Sábado,Maio,Sim,2,1,2,Madrugada,2025051702
2025-05-18,2025,5,18,1,Domingo,Maio,Sim,2,1,0,Madrugada,2025051800
2025-05-19,2025,5,19,2,Segunda-feira,Maio,Não,2,1,1,Madrugada,2025051901
2025-05-20,2025,5,20,3,Terça-feira,Maio,Não,2,1,2,Madrugada,2025052002
2025-05-21,2025,5,21,4,Quarta-feira,Maio,Não,2,1,0,Madrugada,2025052100
2025-05-22,2025,5,22,5,Quinta-feira,Maio,Não,2,1,1,Madrugada,2025052201
2025-05-23,2025,5,23,6,Sexta-feira,Maio,Não,2,1,2,Madrugada,2025052302
2025-05-24,2025,5,24,7,Sábado,Maio,Sim,2,1,0,Madrugada,2025052400
2025-05-25,2025,5,25,1,Domingo,Maio,Sim,2,1,1,Madrugada,2025052501
2025-05-26,2025,5,26,2,Segunda-feira,Maio,Não,2,1,2,Madrugada,2025052602
2025-05-27,2025,5,27,3,Terça-feira,Maio,Não,2,1,0,Madrugada,2025052700
2025-05-28,2025,5,28,4,Quarta-feira,Maio,Não,2,1,1,Madrugada,2025052801
2025-05-29,2025,5,29,5,Quinta-feira,Maio,Não,2,1,2,Madrugada,2025052902
2025-05-30,2025,5,30,6,Sexta-feira,Maio,Não,2,1,0,Madrugada,2025053000
2025-05-31,2025,5,31,7,Sábado,Maio,Sim,2,1,1,Madrugada,2025053101
2025-06-01,2025,6,1,1,Domingo,Junho,Sim,2,1,2,Madrugada,2025060102
2025-06-02,2025,6,2,2,Segunda-feira,Junho,Não,2,1,0,Madrugada,2025060200
2025-06-03,2025,6,3,3,Terça-feira,Junho,Não,2,1,1,Madrugada,2025060301
2025-06-04,2025,6,4,4,Quarta-feira,Junho,Não,2,1,2,Madrugada,2025060402
2025-06-05,2025,6,5,5,Quinta-feira,Junho,Não,2,1,0,Madrugada,2025060500
2025-06-06,2025,6,6,6,Sexta-feira,Junho,Não,2,1,1,Madrugada,2025060601
2025-06-07,2025,6,7,7,Sábado,Junho,Sim,2,1,2,Madrugada,2025060702
2025-06-08,2025,6,8,1,Domingo,Junho,Sim,2,1,0,Madrugada,2025060800
2025-06-09,2025,6,9,2,Segunda-feira,Junho,Não,2,1,1,Madrugada,2025060901
2025-06-10,2025,6,10,3,Terça-feira,Junho,Não,2,1,2,Madrugada,2025061002
2025-06-11,2025,6,11,4,Quarta-feira,Junho,Não,2,1,0,Madrugada,2025061100
2025-06-12,2025,6,12,5,Quinta-feira,Junho,Não,2,1,1,Madrugada,2025061201
2025-06-13,2025,6,13,6,Sexta-feira,Junho,Não,2,1,2,Madrugada,2025061302
2025-06-14,2025,6,14,7,Sábado,Junho,Sim,2,1,0,Madrugada,2025061400
2025-06-15,2025,6,15,1,Domingo,Junho,Sim,2,1,1,Madrugada,2025061501
2025-06-16,2025,6,16,2,Segunda-feira,Junho,Não,2,1,2,Madrugada,2025061602
2025-06-17,2025,6,17,3,Terça-feira,Junho,Não,2,1,0,Madrugada,2025061700
